"","STUDENT_ALTERNATE_ID","SCHOOL_YEAR_ID","GRADE_CODE","GENDER_CODE","ENGLISH_LEARNER_STATUS_CODE","SOCIO_ECON_STATUS_CODE","expend_per_student","Ethnicity","percentWhite","percentSPED","percentFRL","corpWhite","corpSPED","corpFRL","schoolSize","PLACEMENT_TYPE","discipline","absent"
"1890",11834017,2017,"07","M",0,"0",NA,"White",0.755376344086022,0.145161290322581,0.592741935483871,0.754349226804124,0.147229381443299,0.558311855670103,744,"1",0,6
"1891",12158728,2013,"03","M",0,"0",6603.0932257,"White",0.875634517766497,0.16243654822335,0.436548223350254,0.783457691697095,0.134307032862359,0.512938561676457,394,"0",0,2
"1892",12158728,2014,"04","M",0,"0",6230.9451396,"White",0.849624060150376,0.170426065162907,0.43859649122807,0.774572817055965,0.136541777708105,0.518733343784292,399,"0",0,4
"1893",12158728,2015,"05","M",0,"0",6652.2094069,"White",0.840579710144927,0.152173913043478,0.439613526570048,0.768231611893584,0.138967136150235,0.532394366197183,414,"1",0,2.5
"1894",12158728,2016,"06","M",0,"0",NA,"White",0.754010695187166,0.141711229946524,0.564171122994652,0.761731135066582,0.144419784400761,0.530913126188966,748,"1",0,1
"1895",12158728,2017,"07","M",0,"0",NA,"White",0.755376344086022,0.145161290322581,0.592741935483871,0.754349226804124,0.147229381443299,0.558311855670103,744,"1",0,2
"1896",12186544,2013,"03","M",0,"0",6603.0932257,"White",0.875510204081633,0.0959183673469388,0.240816326530612,0.783457691697095,0.134307032862359,0.512938561676457,490,"1",0,1
"1897",12186544,2014,"04","M",0,"0",6230.9451396,"White",0.884,0.1,0.254,0.774572817055965,0.136541777708105,0.518733343784292,500,"1",0,1
"1898",12186544,2015,"05","M",0,"0",6652.2094069,"White",0.888045540796964,0.110056925996205,0.265654648956357,0.768231611893584,0.138967136150235,0.532394366197183,527,"1",0,1
"1899",12186544,2016,"06","M",0,"0",NA,"White",0.739457831325301,0.135542168674699,0.512048192771084,0.761731135066582,0.144419784400761,0.530913126188966,664,"1",0,4
"1900",12186544,2017,"07","M",0,"0",NA,"White",0.764264264264264,0.16966966966967,0.534534534534535,0.754349226804124,0.147229381443299,0.558311855670103,666,"1",0,3.5
"1901",11822873,2013,"03","M",0,"1",6603.0932257,"White",0.617857142857143,0.135714285714286,0.839285714285714,0.783457691697095,0.134307032862359,0.512938561676457,280,"0",0,17
"1902",11822873,2014,"04","M",0,"1",5243.5631674,"White",0.908296943231441,0.163755458515284,0.312227074235808,0.868238557558946,0.126907073509015,0.382108183079057,458,"0",0,20
"1903",11822873,2015,"05","M",0,"1",6652.2094069,"White",0.633093525179856,0.154676258992806,0.859712230215827,0.768231611893584,0.138967136150235,0.532394366197183,278,"1",0,7
"1904",11822873,2016,"06","M",0,"1",NA,"White",0.739457831325301,0.135542168674699,0.512048192771084,0.761731135066582,0.144419784400761,0.530913126188966,664,"0",0,9
"1905",11822873,2017,"07","M",0,"1",NA,"White",0.764264264264264,0.16966966966967,0.534534534534535,0.754349226804124,0.147229381443299,0.558311855670103,666,"0",0,8.5
"1906",11849450,2013,"03","F",0,"0",6603.0932257,"White",0.784848484848485,0.151515151515152,0.609090909090909,0.783457691697095,0.134307032862359,0.512938561676457,330,"0",0,3
"1907",11849450,2014,"04","F",0,"0",6230.9451396,"White",0.759103641456583,0.151260504201681,0.591036414565826,0.774572817055965,0.136541777708105,0.518733343784292,357,"0",0,3
